241.34939759036143 153.85 234.359477124183 223.1081081081081 210.69444444444446 230.43478260869566 43.0 255.0392156862745 239.95238095238096 96.0 119.0 158.0 168.0 321.9230769230769 194.0 214.0 244.0 358.8 285.0 287.0 294.0 365.8333333333333 407.88 324.0 344.0 359.0 361.0 375.0 406.0 441.25 417.0 423.0 432.0 466.0 468.0 485.0
843.7931034482758 682.9230769230769 818.4864864864865 786.1428571428571 747.8181818181819 790.5714285714286 642.4 713.1212121212121 643.5454545454545 599.5555555555555 500.14285714285717 479.85714285714283 578.2222222222222 743.6923076923077 523.875 556.7142857142857 462.3333333333333 477.3333333333333 542.4285714285714 466.2 542.3333333333334 646.6666666666666 775.6774193548387 457.5 590.6666666666666 695.6 524.3333333333334 488.2 505.0 414.0 527.1428571428571 526.0 513.8571428571429 589.375 613.5714285714286 531.7142857142857
1202.4545454545455 1169.4666666666667 1300.34375 1139.6666666666667 1203.6486486486488 1181.0 877.0 1206.7142857142858 1075.5 1026.8181818181818 911.6666666666666 841.3333333333334 848.7 1142.1290322580646 964.1818181818181 1010.0 883.1111111111111 921.5 872.625 975.125 933.9 1043.1818181818182 1239.148148148148 979.6666666666666 1064.7 1038.5555555555557 846.75 996.0 927.5555555555555 877.2857142857143 933.0 1114.3333333333333 992.7142857142857 944.625 997.6 1073.2
1640.0 1564.4 1678.6 1520.4 1641.52 1601.7142857142858 1377.75 1608.357142857143 1531.157894736842 1460.2727272727273 1496.8461538461538 1264.5555555555557 1356.25 1620.0975609756097 1456.0 1502.6 1535.25 1441.4444444444443 1255.7777777777778 1451.5714285714287 1404.8181818181818 1625.4375 1594.0 1344.5454545454545 1441.090909090909 1345.5 1633.4166666666667 1376.0 1537.909090909091 1254.7777777777778 1288.7 1592.1 1261.5714285714287 1362.6666666666667 1404.25 1447.875
1934.909090909091 2157.5714285714284 1995.1666666666667 1974.2 2049.44 2065.5172413793102 1815.6666666666667 2079.1111111111113 1993.111111111111 1879.25 1931.0 1894.0 1801.1538461538462 2074.714285714286 1977.5 1785.6666666666667 1888.090909090909 1748.1818181818182 1849.2727272727273 1787.1666666666667 1881.0 1990.75 2012.3461538461538 1891.4615384615386 1857.0 1865.5 2019.75 1720.4444444444443 1976.909090909091 1931.125 1823.5454545454545 1934.2222222222222 1691.0 1843.3636363636363 1844.111111111111 1795.4
2403.125 2456.0 2543.8333333333335 2460.7377049180327 2516.296296296296 2514.181818181818 2203.8333333333335 2554.5 2524.0 2376.9166666666665 2195.6 2266.25 2366.75 2478.1428571428573 2196.923076923077 2212.6363636363635 2286.1 2363.818181818182 2240.5454545454545 2256.5 2261.090909090909 2429.75 2403.6296296296296 2293.5 2301.153846153846 2143.1 2322.9166666666665 2139.4444444444443 2263.6923076923076 2316.4166666666665 2283.8333333333335 2319.3636363636365 2298.1 2352.1666666666665 2225.4444444444443 2208.3636363636365
2815.125 2849.037037037037 2926.6666666666665 3025.725 2903.3617021276596 2917.177777777778 2549.4444444444443 2852.75 2893.3333333333335 2796.25 2722.909090909091 2729.1666666666665 2709.3333333333335 2839.1428571428573 2719.5555555555557 2693.75 2742.1666666666665 2889.3076923076924 2663.181818181818 2563.2 2607.1666666666665 2856.8333333333335 2930.8 2694.1111111111113 2850.4 2617.777777777778 2723.8333333333335 2610.3 2613.375 2740.25 2749.909090909091 2714.4545454545455 2799.6666666666665 2620.6 2712.5 2704.9166666666665
3084.8 3291.521739130435 3265.0 3399.25 3390.3783783783783 3335.1923076923076 3126.0 3358.818181818182 3252.8 3260.4615384615386 3160.8888888888887 3122.090909090909 3021.375 3298.0 2955.4285714285716 3178.1111111111113 3130.769230769231 3211.0 3211.6363636363635 3012.1111111111113 3046.4 3465.181818181818 3343.714285714286 3186.1111111111113 3071.8 2993.2727272727275 3147.0833333333335 3057.909090909091 3129.090909090909 3102.375 3038.0 3209.0 3149.75 3049.8333333333335 3169.4615384615386 3194.818181818182
3463.4444444444443 3675.7272727272725 3708.5333333333333 3838.777777777778 3786.840579710145 3606.0 3593.1111111111113 3630.7027027027025 3844.0 3538.7 3766.777777777778 3514.375 3601.7272727272725 3656.0 3441.9 3572.6363636363635 3645.3333333333335 3636.2727272727275 3535.8888888888887 3386.4 3527.0 3698.125 3791.714285714286 3657.0833333333335 3502.0 3379.2 3580.4166666666665 3599.090909090909 3589.0 3479.222222222222 3518.7 3656.6666666666665 3593.5454545454545 3691.222222222222 3520.8333333333335 3495.6666666666665
4044.5714285714284 4175.816666666667 4158.5 4285.115384615385 4256.697674418605 3941.5 4014.1 4165.379310344828 4229.608695652174 3938.1 4196.277777777777 3969.090909090909 4059.1666666666665 3918.5 3970.4 3935.4285714285716 3970.285714285714 3936.181818181818 4011.0 3931.6666666666665 4026.8888888888887 4086.846153846154 4311.428571428572 4009.4 4066.181818181818 3934.090909090909 3926.6363636363635 4057.0 3862.3333333333335 4017.5714285714284 3952.6 4036.4285714285716 3998.090909090909 4010.8333333333335 4034.7 3954.4
